locId,locName,countryCode,subnational1Code,subnational2Code,lat,lng,latestObsDt,numSpeciesAllTime
L12031672,North York Moors NP--Staithes,GB,GB-ENG,GB-ENG-NYK,54.5578772,-0.7947206,2021-09-11 07:51,79
L8987153,"North York Moors NP--Visitor Centre, Sutton Bank",GB,GB-ENG,GB-ENG-NYK,54.2408547,-1.2093544,2022-03-05 08:40,72
L2258335,North York Moors NP--Wykeham Forest,GB,GB-ENG,GB-ENG-NYK,54.2835669,-0.534296,2021-09-05 12:45,93
L15183641,North York Moors NP--Wykeham Forest Raptor Viewpoint,GB,GB-ENG,GB-ENG-NYK,54.2872686,-0.5612086,2022-03-06 15:40,70
L11654083,North Your Moors NP--Troutsdale Beck,GB,GB-ENG,GB-ENG-NYK,54.2937735,-0.5687351,2021-06-13 16:41,49
L1289107,North and South Uist inc Benbecula,GB,GB-SCT,GB-SCT-ELS,57.4505652,-7.323761,2021-08-23 07:02,131
L12106060,Northala Fields,GB,GB-ENG,GB-ENG-LND,51.5395947,-0.3732704,2022-01-29 11:47,31
L1193636,Northam Burrows,GB,GB-ENG,GB-ENG-DEV,51.0603863,-4.2203808,2021-11-24 10:30,90
L3150847,Northampton Washlands,GB,GB-ENG,GB-ENG-NTH,52.2334528,-0.8460331,2022-01-10 10:30,95
L1122762,Northaw Great Wood Country Park LNR,GB,GB-ENG,GB-ENG-HRT,51.7236,-0.1481,2022-01-21 09:57,81
L12106063,Northbrook Park,GB,GB-ENG,GB-ENG-LND,51.4419187,0.0123453,NA,NA
L14165433,Northchurch Common,GB,GB-ENG,GB-ENG-HRT,51.7884114,-0.5879331,2021-07-07 21:00,40
L10711982,Northdown Park,GB,GB-ENG,GB-ENG-KEN,51.3808389,1.417403,2022-01-16 09:07,70
L12693885,Northern Slopes LNR and Malago Greenway,GB,GB-ENG,GB-ENG-BST,51.4307016,-2.5938437,2021-02-18 16:45,26
L8031999,Northernhay Gardens,GB,GB-ENG,GB-ENG-DEV,50.726105,-3.532055,2021-01-09 14:20,22
L16436140,Northey Island (NT),GB,GB-ENG,GB-ENG-ESS,51.7240959,0.7180808,NA,NA
L16436146,Northey Island (NT)--Hide,GB,GB-ENG,GB-ENG-ESS,51.7229264,0.7150714,NA,NA
L12106064,Northfields (LBC District),GB,GB-ENG,GB-ENG-LND,51.499104,-0.3128061,2022-01-04 08:11,6
L15421220,Northiam Flood Meadows,GB,GB-ENG,GB-ENG-ESX,51.0126695,0.6138421,2022-01-02 10:30,3
L5469448,Northmoor Hill Wood LNR,GB,GB-ENG,GB-ENG-BKM,51.5911199,-0.5047313,2021-04-23 11:30,63
L5807463,Northney Paddocks,GB,GB-ENG,GB-ENG-HAM,50.8295234,-0.9742427,2021-09-10 11:23,19
L10953736,Northney Rd,GB,GB-ENG,GB-ENG-HAM,50.8321684,-0.9749424,2022-01-17 12:03,28
L12106068,Northolt (LBC District),GB,GB-ENG,GB-ENG-LND,51.5466212,-0.3658601,NA,NA
L12106071,Northolt RAF Aerodrome (Restricted access),GB,GB-ENG,GB-ENG-LND,51.5526683,-0.4132488,NA,NA
L12106069,Northolt and Greenford Countryside Park,GB,GB-ENG,GB-ENG-LND,51.5394904,-0.3704421,2021-08-04 10:16,23
L6809578,Northolt and Greenford Countryside Park--Rectory Park,GB,GB-ENG,GB-ENG-LND,51.534911,-0.3808308,2014-09-09 05:03,23
L2866793,Northstreet Moor Rhyne,GB,GB-ENG,GB-ENG-SOM,51.0390785,-2.8285128,2021-05-08 11:00,49
L17013817,Northton / An Taobh Tuath (Village),GB,GB-SCT,GB-SCT-ELS,57.7958922,-7.0641532,2009-01-03 00:00,9
L5789783,Northton Bay SSSI,GB,GB-SCT,GB-SCT-ELS,57.8140089,-7.0699167,2021-08-22 11:50,58
L12106072,Northumberland Heath (LBC District),GB,GB-ENG,GB-ENG-LND,51.471417,0.1671589,NA,NA
L12106073,Northumberland Heath Recreation Ground,GB,GB-ENG,GB-ENG-LND,51.4765597,0.1536926,NA,NA
L15685564,Northumberland NP--Harehaugh Picnic Area,GB,GB-ENG,GB-ENG-NBL,55.288698,-2.0491762,2021-07-08 12:46,4
L6925020,Northumberland Park,GB,GB-ENG,GB-ENG-GAT,55.0166405,-1.4349662,2022-01-13 12:46,60
L10499238,Northumberlandia,GB,GB-ENG,GB-ENG-NBL,55.0864485,-1.6306175,2021-04-03 13:03,45
L1367036,Northward Hill RSPB Reserve ,GB,GB-ENG,GB-ENG-KEN,51.4569037,0.5583408,2022-02-12 13:05,124
L12527004,Northwick Park,GB,GB-ENG,GB-ENG-LND,51.5736068,-0.3120767,2020-09-28 00:00,11
L5093919,Northwick Warth Flash,GB,GB-ENG,GB-ENG-GLS,51.5843233,-2.6441431,2020-11-30 00:00,69
L12546005,Northwold Primary School,GB,GB-ENG,GB-ENG-LND,51.5625244,-0.063965,2021-11-23 07:28,44
L12106074,Northwood (LBC District),GB,GB-ENG,GB-ENG-LND,51.6103533,-0.4227933,2021-12-05 08:25,15
L2904082,Northycote Farm and Country Park,GB,GB-ENG,GB-ENG-SAW,52.6254698,-2.0982599,2015-04-20 13:20,45
L9892249,Norton Common,GB,GB-ENG,GB-ENG-BNS,53.6248181,-1.1345208,2022-03-03 15:25,120
L5174010,Norton Green,GB,GB-ENG,GB-ENG-HRT,51.8983976,-0.221278,2021-09-05 09:22,69
L8348246,Nortoncamp Wood,GB,GB-ENG,GB-ENG-SHR,52.430436,-2.819576,2019-03-03 00:00,28
L12106075,Norway Dock,GB,GB-ENG,GB-ENG-LND,51.4964367,-0.0377977,NA,NA
L5638570,Norwich Cathedral,GB,GB-ENG,GB-ENG-NFK,52.6318582,1.3011624,2022-02-28 14:20,66
L3824364,Norwich Waterworks,GB,GB-ENG,GB-ENG-NFK,52.6387666,1.2676764,2022-01-06 14:26,65
L10228863,Norwick (Village),GB,GB-SCT,GB-SCT-ZET,60.8063862,-0.8059365,2022-03-05 13:30,130
L10020933,Norwick--Valyie,GB,GB-SCT,GB-SCT-ZET,60.8101387,-0.8105114,2021-10-31 13:11,97
L12106076,Norwood Green (LBC District),GB,GB-ENG,GB-ENG-LND,51.4945074,-0.3685398,2022-01-11 08:37,63
L12106078,Norwood Grove Recreation Ground,GB,GB-ENG,GB-ENG-LND,51.4193147,-0.1153616,2021-08-07 14:21,12
L12106079,Norwood New Town (LBC District),GB,GB-ENG,GB-ENG-LND,51.4180988,-0.0901426,NA,NA
L13551044,Norwood Park,GB,GB-ENG,GB-ENG-LND,51.4243467,-0.0954223,2021-07-06 00:00,20
L5280166,Nose's Point,GB,GB-ENG,GB-ENG-DUR,54.8237823,-1.3221261,2022-01-07 11:30,59
L1183452,Noss Boat Trip,GB,GB-SCT,GB-SCT-ZET,60.1448583,-0.9962296,2021-05-30 09:30,32
L14385560,Nostell Priory NT,GB,GB-ENG,GB-ENG-WKF,53.652679,-1.3899143,2022-01-24 09:22,56
L2348869,Nosterfield LNR,GB,GB-ENG,GB-ENG-NYK,54.212799,-1.5756261,2022-03-05 10:42,161
L2350352,Nosterfield Quarry,GB,GB-ENG,GB-ENG-NYK,54.2193063,-1.5673542,2022-03-05 14:03,128
L3277855,Nothe Fort,GB,GB-ENG,GB-ENG-DOR,50.6077091,-2.4437499,2022-02-25 11:10,38
L12106081,Notting Hill (LBC District),GB,GB-ENG,GB-ENG-LND,51.513699,-0.2056048,2021-12-18 11:25,9
L1927028,Nottingham Arboretum,GB,GB-ENG,GB-ENG-NTT,52.96121,-1.15677,2022-01-01 14:27,24
L1929792,Nunburnholme Raptor Watchpoint,GB,GB-ENG,GB-ENG-ERY,53.9262527,-0.6977177,2021-04-04 14:11,35
L12106083,Nunhead (LBC District),GB,GB-ENG,GB-ENG-LND,51.4662756,-0.0519562,NA,NA
L2755785,Nunhead Cemetery,GB,GB-ENG,GB-ENG-LND,51.4627653,-0.0512409,2022-02-10 14:56,54
L1544615,Nunnery Lakes BTO Reserve,GB,GB-ENG,GB-ENG-NFK,52.3990773,0.7517933,2022-03-06 10:41,154
L2042474,Nuns Bridges Park,GB,GB-ENG,GB-ENG-NFK,52.4089053,0.7535827,2022-01-30 11:45,62
L9974146,Nutbourne Marshes LNR,GB,GB-ENG,GB-ENG-WSX,50.8300228,-0.9001419,2021-09-27 10:44,68
L3375984,Nutfield Marshes SWT NR and Watercolour Lagoons,GB,GB-ENG,GB-ENG-SRY,51.2492574,-0.1513624,2022-02-13 09:41,100
L8214384,Nutsford Vale,GB,GB-ENG,GB-ENG-MAN,53.4516026,-2.1840806,2022-01-03 12:50,31
L15270166,Nybster Shore,GB,GB-SCT,GB-SCT-HLD,58.5542256,-3.0835715,2021-06-03 14:25,13
L9189037,Nye Park (Restricted access),GB,GB-ENG,GB-ENG-HRT,51.7098553,-0.1486876,2019-05-04 00:00,8
L4013794,Oadby Botanic Gardens,GB,GB-ENG,GB-ENG-LEC,52.6074391,-1.0919595,2019-04-16 15:05,19
L12106088,Oak Avenue LNR,GB,GB-ENG,GB-ENG-LND,51.4280154,-0.3863434,2019-11-17 10:23,1
L12106089,Oak Hill Park,GB,GB-ENG,GB-ENG-LND,51.6378904,-0.1530103,2020-12-31 12:40,28
L12106090,Oak Hill Wood LNR,GB,GB-ENG,GB-ENG-LND,51.6406836,-0.1515567,NA,NA
L7602686,Oaken Wood,GB,GB-ENG,GB-ENG-KEN,51.2722577,0.4583251,2022-02-03 16:23,88
L4457773,Oaken Wood Butterfly Reserve,GB,GB-ENG,GB-ENG-SRY,51.0956096,-0.5835307,2021-07-29 15:28,35
L13239009,Oakham (Town),GB,GB-ENG,GB-ENG-RUT,52.6720758,-0.7315927,2022-01-30 09:12,49
L13064605,Oakhill NR,GB,GB-ENG,GB-ENG-ERY,53.6923144,-0.904178,2020-12-27 12:30,31
L12615713,Oakhill Wood,GB,GB-ENG,GB-ENG-BKM,52.013221,-0.815273,2022-01-09 12:33,37
L2903203,Oaklands College,GB,GB-ENG,GB-ENG-HRT,51.7548644,-0.2921569,2022-02-14 05:40,59
L13391555,Oaklands Recreation Ground,GB,GB-ENG,GB-ENG-SAW,52.4656806,-1.8177404,2020-02-23 13:30,7
L12106095,Oakleigh Park (LBC District),GB,GB-ENG,GB-ENG-LND,51.629983,-0.1648922,NA,NA
L13252589,Oakley Disused Airfield,GB,GB-ENG,GB-ENG-BKM,51.7825896,-1.075356,2021-03-28 10:48,83
L10753806,Oakley Wood,GB,GB-ENG,GB-ENG-GLS,51.7282634,-2.0471195,2022-01-06 11:29,18
L11749973,Oakmere Park,GB,GB-ENG,GB-ENG-HRT,51.6956508,-0.1731534,2020-06-22 13:30,13
L12106097,Oakwood (LBC District),GB,GB-ENG,GB-ENG-LND,51.6428473,-0.1253444,NA,NA
L12106098,Oakwood Park,GB,GB-ENG,GB-ENG-LND,51.6409341,-0.1181961,2020-12-31 15:13,22
L7007794,Oare Gunpowder Works Country Park,GB,GB-ENG,GB-ENG-KEN,51.3244439,0.8732843,2021-12-29 10:00,48
L1523194,Oare Marshes LNR,GB,GB-ENG,GB-ENG-KEN,51.3457192,0.8896444,2022-03-05 12:51,214
L11482372,Oats Royd NR,GB,GB-ENG,GB-ENG-WKF,53.762981,-1.8712842,2021-05-12 06:30,38
L11708905,Oban - Lochboisdale Ferry,GB,GB-SCT,GB-SCT-HLD,56.7232626,-6.3264384,1985-05-24 00:00,21
L4891441,Oban Castlebay Ferry,GB,GB-SCT,GB-SCT-AGB,56.793277,-6.677561,2021-08-18 11:05,39
L6165176,Oban Harbour,GB,GB-SCT,GB-SCT-AGB,56.4132604,-5.4759336,2022-02-27 09:26,112
L2564575,Oban to Craignure Ferry,GB,GB-SCT,GB-SCT-AGB,56.44048,-5.58517,2022-02-19 11:31,67
L11969404,Oban to Lochboisdale ferry crossing,GB,GB-SCT,GB-SCT-HLD,56.941348,-6.788141,2015-05-30 00:00,17
L15253459,Oban to Tiree Ferry,GB,GB-SCT,GB-SCT-AGB,56.6498009,-6.3054482,2021-06-12 11:30,22
L13231367,Oby and Clippesby Marshes,GB,GB-ENG,GB-ENG-NFK,52.6602733,1.5701764,2021-11-06 08:10,45
L8476717,Occombe Farm LNR,GB,GB-ENG,GB-ENG-DEV,50.4588309,-3.5843494,2022-03-03 16:15,27
L11768024,Ockwells Park LNR,GB,GB-ENG,GB-ENG-BRC,51.5014446,-0.7333422,2021-10-09 15:14,13
L15274800,Offa's Dyke Trail North of Knighton,GB,GB-ENG,GB-ENG-SHR,52.3513598,-3.0547122,2021-06-06 11:00,30
L4403366,Ogden Water Country Park and LNR,GB,GB-ENG,GB-ENG-WKF,53.7752924,-1.9049478,2021-06-30 17:34,106
L3493029,Ogmore Down,GB,GB-WLS,GB-WLS-BGE,51.4544027,-3.623909,2022-02-11 10:53,70
L1795896,Ogston Reservoir,GB,GB-ENG,GB-ENG-DBY,53.137822,-1.4391294,2022-03-06 12:31,173
L5569710,Old Alresford Pond,GB,GB-ENG,GB-ENG-HAM,51.0944466,-1.1592668,2022-02-12 11:20,93
L12106099,Old Bexley (LBC District),GB,GB-ENG,GB-ENG-LND,51.4447239,0.1515017,NA,NA
L11533516,Old Brickfield NR,GB,GB-ENG,GB-ENG-ESX,50.777231,0.0863815,2021-02-11 09:48,29
L8055072,Old Buckenham,GB,GB-ENG,GB-ENG-NFK,52.484498,1.038124,2020-07-18 15:15,12
L13992511,Old Buckenham Country Park,GB,GB-ENG,GB-ENG-NFK,52.470121,1.048827,2021-10-09 14:40,43
L11639702,Old Colwyn Viewpoint,GB,GB-WLS,GB-WLS-CWY,53.291995,-3.682591,2022-01-21 09:10,37
L12106100,Old Coulsdon (LBC District),GB,GB-ENG,GB-ENG-LND,51.3008988,-0.113487,NA,NA
L12106101,Old Dagenham Park,GB,GB-ENG,GB-ENG-LND,51.5361921,0.15761,NA,NA
L7716740,Old Dungeon Ghyll,GB,GB-ENG,GB-ENG-CMA,54.4454991,-3.1024146,2022-02-19 00:00,60
L12106103,Old Farm Park,GB,GB-ENG,GB-ENG-LND,51.4359285,0.0907598,NA,NA
L13457078,"Old Hall Lane, Woodford",GB,GB-ENG,GB-ENG-MAN,53.3308605,-2.1678237,2022-03-03 12:14,65
L2610167,Old Hall Marshes RSPB Reserve,GB,GB-ENG,GB-ENG-ESS,51.7745586,0.8402395,2022-02-25 11:10,180
L13338159,Old Hanging Wood,GB,GB-ENG,GB-ENG-BKM,51.6669571,-0.5401998,2021-05-17 10:20,20
L13267103,Old Hunstanton Dunes and Scrub,GB,GB-ENG,GB-ENG-NFK,52.9554101,0.5046907,2022-03-01 07:53,84
L4846756,Old Kiln Lakes NR,GB,GB-ENG,GB-ENG-OXF,51.6899575,-0.9123373,2022-02-02 11:30,67
L5127652,Old Man of Coniston,GB,GB-ENG,GB-ENG-CMA,54.3700686,-3.1188812,2019-04-02 12:00,56
L12106106,Old Oak Common (LBC District),GB,GB-ENG,GB-ENG-LND,51.5259731,-0.2440501,NA,NA
L10850586,Old Oswestry Hillfort,GB,GB-ENG,GB-ENG-SHR,52.8722026,-3.0481803,2020-02-25 13:00,12
L6466889,Old Park Wood HMWT NR,GB,GB-ENG,GB-ENG-HRT,51.6092273,-0.4876149,2022-01-02 11:05,57
L13129478,Old Place Pond,GB,GB-ENG,GB-ENG-WSX,50.9611608,-0.5127153,2022-03-04 09:11,39
L10280933,Old Portsmouth,GB,GB-ENG,GB-ENG-HAM,50.7901336,-1.1074841,2021-12-29 13:21,16
L14503091,Old Pulford Brook Meadows NWWT NR (Restricted access),GB,GB-WLS,NA,53.1129649,-2.8947892,2021-04-17 11:48,33
L7106195,Old RAF Wainfleet,GB,GB-ENG,GB-ENG-LIN,53.0524111,0.2384103,2018-03-23 09:30,44
L13422879,Old Rectory Meadows SSSI,GB,GB-ENG,GB-ENG-BKM,51.5768929,-0.5118465,2021-02-23 12:45,7
L10257178,Old Shoreham Toll Bridge,GB,GB-ENG,GB-ENG-WSX,50.8405517,-0.2879132,2022-01-31 10:25,86
L11276574,Old Slade Gravel Pit,GB,GB-ENG,GB-ENG-BKM,51.4923274,-0.5041423,1987-01-25 00:00,65
L8934526,Old Spey Bridge,GB,GB-SCT,GB-SCT-HLD,57.3183243,-3.5959377,2022-02-03 09:00,70
L12106110,Old Spitalfields Market,GB,GB-ENG,GB-ENG-LND,51.5197296,-0.0756245,NA,NA
L4737628,Old Sulehay BCNWT NR,GB,GB-ENG,GB-ENG-CAM,52.5744669,-0.4344106,2020-05-25 11:10,41
L12703369,Old Tanker Bay Sharpness Docks,GB,GB-ENG,GB-ENG-GLS,51.7250507,-2.4812428,2022-01-01 11:10,20
L11674550,Old Town,GB,GB-ENG,GB-ENG-CON,49.9123856,-6.3022936,2021-10-27 07:44,90
L6593935,Old Town Church,GB,GB-ENG,GB-ENG-CON,49.910922,-6.3040227,2020-10-24 15:54,75
L9091125,Old Wardour Castle,GB,GB-ENG,GB-ENG-WIL,51.0367175,-2.0893677,2021-06-03 11:49,27
L6095644,Old Winchester Hill NNR,GB,GB-ENG,GB-ENG-HAM,50.9806144,-1.084857,2022-02-27 10:30,77
L3522087,Old Woking Sewage Farm,GB,GB-ENG,GB-ENG-SRY,51.3072819,-0.5251014,2022-03-05 08:54,95
L1411783,Oldbury Power Station,GB,GB-ENG,GB-ENG-GLS,51.648889,-2.570833,2022-02-01 10:00,142
L10833356,Oldhall Ponds SWT NR,GB,GB-SCT,GB-SCT-NAY,55.5929103,-4.6384352,2022-02-27 15:23,59
L13400170,Oldings Corner Roundabout Ring-necked Parakeet Roost,GB,GB-ENG,GB-ENG-HRT,51.7788913,-0.2205343,2021-01-26 16:40,1
L4154075,Oldmoor Wood,GB,GB-ENG,GB-ENG-NTT,52.9719131,-1.2602305,2021-07-05 14:57,24
L14970496,Oldtown of Leys Garden,GB,GB-SCT,GB-SCT-HLD,57.442533,-4.220672,2021-05-16 12:30,24
L8051084,Oliver's Island,GB,GB-ENG,GB-ENG-LND,51.4849431,-0.2809484,2021-01-07 00:00,24
L8991788,Oliver's Mount,GB,GB-ENG,GB-ENG-NYK,54.2636578,-0.4048524,2020-10-16 14:36,31
L5689282,Ollersett Moor,GB,GB-ENG,GB-ENG-DBY,53.3593155,-1.9662774,2022-01-03 08:38,63
L17019114,Olney Footpath Meadows,GB,GB-ENG,GB-ENG-BKM,52.1552083,-0.7199697,2021-05-01 18:30,6
L14494564,Olney Water Meadows South,GB,GB-ENG,GB-ENG-BKM,52.1446987,-0.7034044,2022-02-14 15:16,32
L945844,Olton Reservoir,GB,GB-ENG,GB-ENG-SAW,52.4330949,-1.8031311,2021-05-16 11:52,85
L12106170,One Tree Hill LNR,GB,GB-ENG,GB-ENG-LND,51.4513054,-0.051576,NA,NA
L11129116,Orange Tree Pond,GB,GB-ENG,GB-ENG-LND,51.6301617,-0.1970802,2021-05-08 15:44,15
L12106172,Orchard Estate,GB,GB-ENG,GB-ENG-LND,51.4692174,-0.0129504,NA,NA
L12262454,Orchardleigh Lake,GB,GB-ENG,GB-ENG-SOM,51.2567452,-2.3165611,2005-09-17 14:00,17
L14487671,Orchil Estate,GB,GB-SCT,GB-SCT-PKN,56.2831707,-3.8315276,2021-04-17 10:15,27
L8889568,Orcombe Point,GB,GB-ENG,GB-ENG-DEV,50.607,-3.385,2022-02-27 00:00,99
L8901788,Orford Jubilee Park,GB,GB-ENG,GB-ENG-CHS,53.4050092,-2.5841967,2021-12-31 11:00,45
L1793199,Orford Ness NNR,GB,GB-ENG,GB-ENG-SFK,52.081895,1.5564796,2021-09-12 12:10,148
L1372610,Orgreave Lakes,GB,GB-ENG,GB-ENG-BNS,53.377439,-1.3566283,2022-01-19 09:49,127
L4828734,Oriel College,GB,GB-ENG,GB-ENG-OXF,51.7517294,-1.2535426,2020-08-30 17:00,18
L9209116,Orielton Field Centre,GB,GB-WLS,GB-WLS-PEM,51.6526301,-4.9584978,1974-04-29 08:30,10
L12106173,Orient Way (Leyton),GB,GB-ENG,GB-ENG-LND,51.5601089,-0.0162047,2021-11-20 14:36,1
L1599274,Orkney Islands,GB,GB-SCT,GB-SCT-ORK,59.0063476,-3.1675905,2021-08-17 12:00,120
L8940387,Orleans House Gardens,GB,GB-ENG,GB-ENG-LND,51.447656,-0.319455,2019-04-14 17:09,19
L9856775,Orlestone Forest WT NR,GB,GB-ENG,GB-ENG-KEN,51.0820319,0.8331156,2021-04-15 09:57,42
L12390898,Orlestone Forest WT NR--Birchett  Wood,GB,GB-ENG,GB-ENG-KEN,51.0871796,0.8377908,2022-03-03 11:55,24
L11829440,Orlitts North Lake,GB,GB-ENG,GB-ENG-BKM,51.4907471,-0.502963,NA,NA
L11829443,Orlitts South Lake,GB,GB-ENG,GB-ENG-BKM,51.4886101,-0.5045402,NA,NA
L4912693,Orlock Point,GB,GB-NIR,GB-NIR-DOW,54.6761469,-5.5806255,2020-05-19 20:59,27
L2420486,Ormeau Park,GB,GB-NIR,GB-NIR-BFS,54.5850703,-5.9151828,2021-08-11 11:00,39
L12838999,Ormesby Little Broad,GB,GB-ENG,GB-ENG-NFK,52.6697502,1.6422922,2022-03-03 12:10,84
L16080846,Ormidale,GB,GB-SCT,GB-SCT-AGB,55.9857809,-5.198509,NA,NA
L17184110,Ormsary,GB,GB-SCT,GB-SCT-AGB,55.8898496,-5.6213093,2019-06-06 09:45,21
L6771330,Ornamental Canal,GB,GB-ENG,GB-ENG-LND,51.5061074,-0.062635,2020-11-14 13:25,43
L7668300,Oronsay (RSPB),GB,GB-SCT,GB-SCT-AGB,56.016823,-6.242227,2021-10-18 08:53,86
L12106179,Orpington (LBC District),GB,GB-ENG,GB-ENG-LND,51.3719487,0.0977927,2021-04-06 12:30,2
L4143987,Orrell Water Park,GB,GB-ENG,GB-ENG-MAN,53.5269558,-2.7075264,2020-06-05 15:33,30
L14275110,Orsett Fen,GB,GB-ENG,GB-ENG-ESS,51.5216014,0.3338695,2022-02-16 07:39,78
L4656779,Orwell Country Park,GB,GB-ENG,GB-ENG-SFK,52.0201649,1.1849356,2022-02-24 15:45,81
L16144541,Osborne House and Parkland,GB,GB-ENG,GB-ENG-IOW,50.7520542,-1.2658022,2021-10-29 15:18,25
L12106182,Osidge (LBC District),GB,GB-ENG,GB-ENG-LND,51.6295273,-0.1360092,NA,NA
L11768385,Osmington Mills,GB,GB-ENG,GB-ENG-DOR,50.6366503,-2.3752326,2020-09-09 15:44,57
L16178044,Osterley Farmland,GB,GB-ENG,GB-ENG-LND,51.4851896,-0.3642801,2022-02-12 09:15,58
L3020442,Osterley Park and House,GB,GB-ENG,GB-ENG-LND,51.4900949,-0.3486657,2022-02-19 08:30,112
L9175124,Ostler's Plantation,GB,GB-ENG,GB-ENG-LIN,53.1479724,-0.1831332,2022-02-26 09:12,31
L12847989,Otford Fields,GB,GB-ENG,GB-ENG-KEN,51.3084813,0.187023,2022-03-05 00:00,51
L4457745,Otley Chevin Forest Park,GB,GB-ENG,GB-ENG-WKF,53.895355,-1.6623259,2022-02-04 13:50,52
L11443777,"Otmoor (wider basin area, stay on bridleways and footpath)",GB,GB-ENG,GB-ENG-OXF,51.8266972,-1.1719249,2022-02-24 11:01,160
L1223176,Otmoor RSPB Reserve,GB,GB-ENG,GB-ENG-OXF,51.8111973,-1.1781034,2022-03-06 14:29,189
L3309472,Otter Estuary,GB,GB-ENG,GB-ENG-DEV,50.6355445,-3.3092194,2022-03-05 16:55,160
L12848197,Otterham Creek,GB,GB-ENG,GB-ENG-KEN,51.3842919,0.6349762,2021-05-24 10:15,73
L5993115,Otterhead Lakes LNR,GB,GB-ENG,GB-ENG-SOM,50.9179494,-3.1035089,2021-06-15 16:30,50
L17451637,Otterspool Mersey Coast,GB,GB-ENG,GB-ENG-KWL,53.359893,-2.926354,2022-03-04 16:45,62
L10370907,Otterswick (Sanday),GB,GB-SCT,GB-SCT-ORK,59.2612988,-2.5724013,2019-04-01 00:00,1
L13428931,Otterswick (Yell),GB,GB-SCT,GB-SCT-ZET,60.5494929,-1.0495851,2021-10-04 12:00,35
L7961652,Oughtonhead Common LNR,GB,GB-ENG,GB-ENG-HRT,51.9553691,-0.2994596,2022-01-18 13:47,87
L2647916,Oulton Broad,GB,GB-ENG,GB-ENG-SFK,52.4738933,1.7041254,2022-01-01 11:15,83
L8338446,Oulton Broad--Nicholas Everitt Park,GB,GB-ENG,GB-ENG-SFK,52.4735786,1.707682,2021-12-06 12:07,40
L9441555,Oulton Marshes SWT NR,GB,GB-ENG,GB-ENG-SFK,52.4786502,1.6882898,2022-01-24 11:30,86
L11890565,Ousbrough Wood (WT),GB,GB-ENG,GB-ENG-GAT,54.8793877,-1.6459967,2021-09-01 12:32,14
L2217568,Ouse Fen RSPB Reserve,GB,GB-ENG,GB-ENG-CAM,52.3333461,-0.0050211,2022-03-06 11:13,155
L2929679,Ouse Fen RSPB Reserve--Berry Fen,GB,GB-ENG,GB-ENG-CAM,52.3454687,0.0119305,2022-03-06 07:23,144
L4441790,Ouse Fen RSPB Reserve--East of the River Great Ouse,GB,GB-ENG,GB-ENG-CAM,52.3308361,0.019386,2022-03-06 15:44,148
L14950033,Ouse Valley Pits--New Bradwell West Lake,GB,GB-ENG,GB-ENG-BKM,52.0686457,-0.7926629,2021-04-19 16:00,6
L1221372,Ouse Washes RSPB Reserve,GB,GB-ENG,GB-ENG-CAM,52.45212,0.16328,2022-03-01 11:13,218
L2916811,Ouse Washes--Chain Corner,GB,GB-ENG,GB-ENG-CAM,52.3826584,0.0845432,2022-02-23 11:27,124
L15054857,Ouse Washes--Coveney Byall Fen,GB,GB-ENG,GB-ENG-CAM,52.4416043,0.1680961,2021-06-05 10:23,48
L15052880,Ouse Washes--Coveney Byall Fen Reservoir,GB,GB-ENG,GB-ENG-CAM,52.4209921,0.1524108,2022-01-02 12:24,64
L13405023,Ouse Washes--Earith,GB,GB-ENG,GB-ENG-CAM,52.3566221,0.048295,2022-02-20 09:45,134
L14383969,Ouse Washes--Fortrey's Hall,GB,GB-ENG,GB-ENG-CAM,52.421879,0.1233203,2022-02-16 17:00,118
L16004758,Ouse Washes--Four Balls Farm,GB,GB-ENG,GB-ENG-CAM,52.4927429,0.2357715,2022-02-12 08:16,111
L13123281,Ouse Washes--Hundred Foot Pumping Station,GB,GB-ENG,GB-ENG-CAM,52.4797036,0.2186008,2022-01-30 09:56,67
L13124086,Ouse Washes--Pymoor,GB,GB-ENG,GB-ENG-CAM,52.4755971,0.2127875,2022-02-12 08:35,133
L13775733,Ouse Washes--Witcham Gravel,GB,GB-ENG,GB-ENG-CAM,52.4215404,0.1414799,2022-01-01 13:49,98
L3062701,Ousebank Gardens,GB,GB-ENG,GB-ENG-BKM,52.0877891,-0.7183181,2021-12-23 08:43,41
L8016493,Out Head,GB,GB-SCT,GB-SCT-FIF,56.366517,-2.8198006,2022-03-02 11:34,112
L4460608,Out Newton,GB,GB-ENG,GB-ENG-ERY,53.6762614,0.0935125,2022-02-08 17:40,34
L8106023,Out Skerries,GB,GB-SCT,GB-SCT-ZET,60.4222046,-0.76027,2021-10-24 08:30,169
L4010290,Out Woods,GB,GB-ENG,GB-ENG-LEC,52.7399034,-1.2409401,2021-01-06 10:34,26
L8188633,Outney Common,GB,GB-ENG,GB-ENG-SFK,52.4615281,1.4252059,2022-01-13 10:20,88
L11468045,Ouzel Valley Park,GB,GB-ENG,GB-ENG-BKM,52.0341621,-0.7205383,2022-02-07 12:54,69
L10704386,Ovenden Moor,GB,GB-ENG,GB-ENG-WKF,53.77924,-1.9269403,2020-05-25 11:12,19
L17234084,Overton Mere,GB,GB-WLS,GB-WLS-SWA,51.5409342,-4.2234219,2017-07-02 00:00,1
L17017253,Overton Park Recreation Ground,GB,GB-ENG,GB-ENG-LND,51.3510821,-0.2002846,2011-01-28 00:00,15
